train_acc,train_loss,val_acc,val_loss
0.76273,0.76151645,0.8502531645569621,0.4272567
0.86423,0.3809981,0.8732278481012656,0.35089043
0.87878,0.33167994,0.8777215189873419,0.33955345
0.88663,0.30494532,0.8723417721518988,0.34219858
0.8942,0.28099772,0.8774050632911392,0.32005024
0.89949,0.26375252,0.88873417721519,0.31761062
0.90384,0.24618047,0.8874683544303797,0.31399745
0.9094800000000001,0.23205815,0.8846835443037975,0.3234828
0.9142899999999999,0.21574196,0.890506329113924,0.3236063
0.9190499999999999,0.20288265,0.8818987341772154,0.35131726
0.92284,0.19087666,0.885759493670886,0.33580515
0.9262699999999998,0.17790064,0.8879113924050632,0.35393462
0.92931,0.16958013,0.8876582278481012,0.36405963
0.9343199999999999,0.1583344,0.8849367088607595,0.38591784
0.9366599999999998,0.15024835,0.884113924050633,0.3887374
0.9408,0.14082058,0.8829746835443038,0.4077598
0.9439399999999999,0.13365558,0.8850632911392405,0.41745844
0.94753,0.12503025,0.8849999999999999,0.4527024
0.94955,0.12141855,0.8812025316455696,0.4525356
0.9513699999999999,0.11634129,0.8832278481012659,0.4672668
0.95484,0.108274244,0.8824683544303796,0.48866382
0.9562,0.10492278,0.8815822784810128,0.50794184
0.95793,0.10199277,0.8781645569620253,0.5148916
0.9593200000000001,0.09702869,0.8784810126582279,0.5134217
0.9630100000000001,0.0904098,0.8786075949367088,0.55554694
0.96236,0.090631664,0.8824683544303796,0.54099834
0.96507,0.084956005,0.8802531645569619,0.5623219
0.96554,0.08482574,0.8759493670886075,0.56979233
0.9673600000000001,0.07874236,0.8780379746835443,0.61773163
0.9681600000000001,0.07789237,0.878227848101266,0.61665696
0.9690900000000001,0.07612891,0.8781012658227849,0.6196481
0.97121,0.0718145,0.8806962025316454,0.6432795
0.97108,0.07218482,0.8782278481012658,0.6354747
0.9718400000000001,0.06935266,0.8805063291139241,0.64043486
0.97285,0.06623731,0.8760126582278482,0.68650985
0.9733300000000001,0.06608525,0.8787341772151899,0.67389363
0.9750300000000001,0.06228535,0.8802531645569621,0.69337356
0.9752600000000001,0.062775895,0.8789873417721519,0.70311034
0.97616,0.059235953,0.8758227848101265,0.68357414
0.9771500000000001,0.05893695,0.8729113924050634,0.73136646
0.97845,0.054713156,0.8734810126582278,0.7454713
0.9777300000000001,0.056826685,0.8750632911392404,0.7475661
0.9793100000000001,0.052820947,0.8763291139240506,0.7482209
0.9802900000000001,0.05193996,0.8782278481012658,0.7242544
0.9797000000000001,0.05276601,0.8755696202531645,0.77117044
0.9803600000000001,0.0513739,0.8719620253164557,0.7633846
0.9809300000000001,0.049987357,0.8770253164556961,0.7781109
0.9826800000000002,0.044573363,0.8765822784810127,0.83911955
0.9820000000000001,0.04863164,0.8756329113924051,0.77622443
0.9827500000000001,0.044949334,0.8760759493670885,0.8466269
