train_acc,train_loss,val_acc,val_loss
0.6194100000000001,1.2938403,0.7941139240506331,0.6416562
0.80535,0.5903214,0.8277848101265824,0.49945503
0.8317599999999999,0.49747705,0.8436708860759494,0.45035446
0.8454499999999999,0.4504324,0.8384810126582278,0.45830277
0.8550699999999999,0.4195124,0.8520253164556962,0.40407822
0.8615499999999999,0.39447948,0.8657594936708859,0.38390583
0.86599,0.37682936,0.8581645569620253,0.40507945
0.87091,0.36240643,0.8719620253164556,0.35397613
0.8763000000000001,0.34650695,0.8781012658227849,0.344084
0.87901,0.33561996,0.8798734177215188,0.33760574
0.8833200000000001,0.32531503,0.8763291139240507,0.34396294
0.8827200000000001,0.31791753,0.8836075949367089,0.3300126
0.88652,0.30839044,0.8822151898734178,0.33034423
0.88915,0.3003422,0.8827848101265824,0.3233274
0.8915599999999999,0.29311183,0.8831645569620252,0.32219678
0.8930499999999999,0.28649956,0.8831012658227848,0.3245764
0.8941800000000001,0.2822858,0.8858227848101264,0.32376117
0.8963700000000001,0.27556103,0.8843037974683546,0.3314801
0.89711,0.27138996,0.8824050632911393,0.3210105
0.8994800000000001,0.26299334,0.8837341772151899,0.32328126
0.9014500000000001,0.25953582,0.8870886075949369,0.31608853
0.9027999999999999,0.25378507,0.884873417721519,0.32008594
0.90346,0.2503656,0.8863291139240508,0.32011834
0.9058399999999999,0.24507147,0.8823417721518987,0.3316732
0.9071800000000001,0.24051896,0.8882278481012659,0.32873818
0.90812,0.23617163,0.8824050632911392,0.33716026
0.90938,0.2336086,0.884240506329114,0.32767454
0.9110900000000001,0.22797015,0.88873417721519,0.3276645
0.91213,0.22395004,0.884873417721519,0.3303378
0.91192,0.22121653,0.8858227848101267,0.32445666
0.91452,0.21785842,0.8870253164556963,0.3233633
0.9158099999999999,0.21399885,0.8881012658227848,0.33415866
0.91635,0.21024859,0.8859493670886077,0.3302163
0.91871,0.20489642,0.8825316455696203,0.34822932
0.9180799999999999,0.20401874,0.885506329113924,0.33780983
0.91952,0.19901945,0.8849999999999999,0.33766493
0.92075,0.19763164,0.8863291139240508,0.34461424
0.92226,0.19337125,0.8826582278481011,0.36191192
0.92265,0.19033402,0.8824050632911393,0.3593326
0.92343,0.1883584,0.8832911392405064,0.35012662
0.9249299999999999,0.18536273,0.8837974683544303,0.35109106
0.92465,0.18270928,0.8850000000000001,0.35912088
0.92618,0.17985845,0.8815189873417724,0.37296242
0.9274499999999999,0.17726547,0.8827848101265824,0.38455206
0.92823,0.17392646,0.8818354430379748,0.38067088
0.92946,0.1722507,0.8838607594936709,0.3689825
0.9301399999999999,0.1684856,0.8818354430379746,0.38441864
0.9309799999999999,0.16756581,0.876772151898734,0.39402115
0.93179,0.16390967,0.880759493670886,0.38921896
0.93287,0.16198288,0.8836075949367088,0.3900545
0.9329999999999999,0.16061127,0.8805063291139241,0.39686045
0.9341399999999999,0.15781158,0.881518987341772,0.39764428
0.93578,0.15444584,0.8807594936708862,0.41203597
0.9363999999999999,0.15226483,0.8782278481012658,0.4308944
0.9372799999999999,0.1502081,0.8822151898734178,0.41641852
0.9372099999999998,0.15108176,0.8824683544303797,0.4143713
0.9382999999999999,0.14663795,0.8776582278481013,0.42833003
