train_acc,train_loss,val_acc,val_loss
0.74701,0.8102534,0.8423417721518985,0.46228644
0.8580999999999999,0.4018521,0.8649367088607597,0.3737182
0.8734200000000001,0.34995764,0.8768354430379748,0.34264356
0.88151,0.3179924,0.8810759493670884,0.33287498
0.8891400000000002,0.29643404,0.8823417721518986,0.32173312
0.8936600000000001,0.27987844,0.8856329113924051,0.31836006
0.8986400000000001,0.26413405,0.8817721518987341,0.32667887
0.90271,0.25171763,0.8855696202531647,0.32911357
0.9067200000000001,0.23865841,0.8931645569620253,0.3125877
0.91119,0.22587362,0.8890506329113925,0.32975444
0.91465,0.21344909,0.8894303797468356,0.32204697
0.91652,0.20512988,0.8880379746835443,0.32106417
0.92143,0.19336648,0.8917088607594936,0.33302364
0.925,0.18316334,0.883987341772152,0.35433346
0.92828,0.17567989,0.8864556962025316,0.3706339
0.93128,0.16618636,0.8841139240506329,0.37168854
0.93468,0.15835802,0.8856962025316456,0.37654448
0.9369299999999998,0.1514486,0.8849999999999999,0.40600353
0.94058,0.14272656,0.8821518987341773,0.4392982
0.9425199999999999,0.13758902,0.8818987341772154,0.42402312
0.9451299999999999,0.1310226,0.8803797468354432,0.44224426
0.94951,0.12253578,0.8793037974683545,0.46046245
0.9502,0.12055215,0.8718987341772153,0.4730381
0.95304,0.1137313,0.880759493670886,0.46132177
0.9549399999999999,0.11005363,0.879240506329114,0.49795446
0.9569500000000001,0.104770705,0.880759493670886,0.50419605
0.9588399999999999,0.099766344,0.878354430379747,0.53954345
0.95992,0.09812755,0.8776582278481012,0.5173939
0.96327,0.09183631,0.8818354430379748,0.58508146
0.96373,0.090764135,0.8756329113924052,0.55072004
0.96536,0.085243784,0.8772784810126583,0.6014164
0.9658,0.08510548,0.8780379746835444,0.57840663
0.96785,0.08195452,0.8766455696202531,0.675767
0.9678800000000001,0.07971973,0.8755696202531645,0.59723604
0.96908,0.07641896,0.875253164556962,0.66541696
0.97045,0.07399388,0.880759493670886,0.62863714
0.97101,0.07240753,0.8793037974683545,0.67027795
0.97328,0.06866639,0.8799367088607594,0.71038365
0.9727100000000001,0.07015657,0.8794303797468354,0.65931094
