train_acc,train_loss,val_acc,val_loss
0.72934,0.8855039,0.8371518987341771,0.47740656
0.84899,0.43641436,0.8596835443037976,0.3936459
0.86645,0.3777157,0.8663924050632911,0.37984252
0.87516,0.3464018,0.8691772151898733,0.35656172
0.8812300000000001,0.3265622,0.8754430379746835,0.33565718
0.88715,0.3075432,0.8846202531645568,0.31880134
0.89276,0.29076868,0.8815822784810128,0.3295886
0.8958499999999999,0.27921364,0.8884177215189873,0.30858704
0.8992,0.2672469,0.8872784810126582,0.32773918
0.90201,0.25585386,0.8830379746835442,0.32329413
0.90585,0.24404216,0.8808227848101267,0.34823918
0.90763,0.23553085,0.8881012658227849,0.3243112
0.91169,0.22491458,0.8861392405063292,0.33522883
0.91458,0.21667783,0.8874683544303795,0.32581913
0.91679,0.20867743,0.8839240506329116,0.3346995
0.9197199999999999,0.20076586,0.8842405063291138,0.34469956
0.92255,0.19298318,0.8867088607594934,0.34225246
0.9247799999999999,0.1849975,0.8860126582278481,0.35850045
0.92735,0.17840807,0.8755696202531648,0.37921378
0.9291599999999999,0.17180297,0.8791139240506332,0.37911332
0.9306699999999999,0.16675253,0.8861392405063292,0.377433
0.93364,0.16024,0.8776582278481013,0.40063533
0.9350899999999999,0.1552371,0.8753797468354431,0.41525292
0.9366099999999999,0.15028468,0.8756962025316457,0.4237917
0.93876,0.14618154,0.8788607594936709,0.44455612
0.9402699999999999,0.14102136,0.8758227848101265,0.45017242
0.9433699999999999,0.13631499,0.8756962025316457,0.48138484
0.9449599999999999,0.13243061,0.8781012658227849,0.46502578
0.9455199999999999,0.12863691,0.875886075949367,0.4638045
0.9476599999999998,0.12374031,0.8723417721518988,0.48331818
0.9485399999999999,0.12167267,0.8715822784810127,0.511137
0.94995,0.11798607,0.876708860759494,0.5161729
0.95107,0.11577875,0.8746202531645569,0.5154685
0.95288,0.112403765,0.8771518987341771,0.5086643
0.95461,0.1079117,0.8742405063291139,0.5390673
0.95588,0.10530777,0.8727848101265823,0.5575567
0.9561900000000001,0.10456164,0.8720253164556963,0.55650264
0.95685,0.103081234,0.8737974683544304,0.5867316
0.95987,0.09575656,0.8739873417721519,0.5956187
0.9598399999999999,0.09532621,0.8731012658227847,0.6051539
0.9605899999999999,0.09536525,0.8736708860759493,0.58673114
0.96113,0.0930184,0.8715822784810127,0.5988681
0.9619399999999999,0.090257,0.8719620253164556,0.64921665
0.96254,0.09057198,0.8715189873417721,0.6423921
0.96513,0.08528835,0.8680379746835444,0.6622364
0.9646500000000001,0.08558165,0.8679113924050634,0.64880574
0.9649399999999999,0.085255615,0.8705696202531646,0.676217
0.9656000000000001,0.08316214,0.8681012658227848,0.6820251
0.9658900000000001,0.08141687,0.8722151898734177,0.6770297
0.9670899999999999,0.08046437,0.8722151898734177,0.7261111
0.9677,0.07919896,0.8716455696202533,0.69816834
0.9681900000000001,0.07714453,0.8706329113924053,0.71737564
0.96876,0.076338224,0.8696835443037976,0.7404755
0.9686600000000001,0.076210134,0.8662025316455695,0.7618491
0.9706600000000001,0.07183028,0.8703797468354431,0.7394502
0.9696,0.07404713,0.8710759493670885,0.73801345
0.9703200000000001,0.0713957,0.8718987341772151,0.7475058
