train_acc,train_loss,val_acc,val_loss
0.77277,0.73114365,0.8539240506329115,0.42103234
0.86724,0.3755824,0.87373417721519,0.35448208
0.8803300000000001,0.33228612,0.8831645569620252,0.32645088
0.88621,0.3081254,0.8825949367088607,0.32979202
0.8929100000000001,0.28920776,0.8872151898734177,0.30220217
0.89804,0.27350146,0.8885443037974684,0.31782094
0.90219,0.25954926,0.8877848101265824,0.3061991
0.90473,0.24929193,0.8905696202531644,0.30764693
0.9078099999999999,0.236699,0.8936075949367088,0.31150508
0.91255,0.22519797,0.8892405063291139,0.31559107
0.916,0.21434411,0.8928481012658227,0.3112754
0.9173300000000001,0.20645337,0.8931012658227849,0.31955326
0.9210999999999999,0.1965489,0.8946202531645567,0.32563746
0.92495,0.18710418,0.8886708860759496,0.33601293
0.9279799999999999,0.17831683,0.8886708860759496,0.349958
0.9308699999999999,0.16845873,0.8913291139240506,0.36541334
0.93364,0.16193326,0.8860759493670886,0.3697359
0.9358999999999998,0.15508562,0.8889240506329114,0.3857417
0.9400299999999999,0.14588101,0.8858227848101267,0.38368824
0.9422999999999999,0.1389712,0.8855696202531647,0.40395504
0.94543,0.13210033,0.8873417721518987,0.4299271
0.9481499999999998,0.12673904,0.8874050632911393,0.43216434
0.9508199999999999,0.1189297,0.8815822784810128,0.45179412
0.95307,0.113631874,0.8832911392405064,0.4869717
0.9540799999999999,0.11018766,0.8851265822784812,0.4823421
0.95709,0.10350068,0.8825949367088607,0.4940195
0.95914,0.10089287,0.8777848101265823,0.51234424
0.96094,0.095501326,0.8793037974683545,0.54045624
0.9623400000000001,0.09274656,0.8817721518987341,0.58776355
0.96336,0.089020774,0.8772151898734177,0.55666083
0.96557,0.08522233,0.8777848101265823,0.5537692
0.9661500000000001,0.08285704,0.879746835443038,0.59893763
0.9685300000000001,0.0781118,0.8777848101265823,0.65409875
0.9702700000000001,0.07519673,0.8790506329113923,0.6385193
0.9701400000000001,0.07538423,0.8780379746835444,0.58407223
0.9715400000000002,0.071945004,0.8793670886075949,0.6471433
0.97284,0.06923002,0.879240506329114,0.6657551
0.9730300000000001,0.06842226,0.878101265822785,0.6843204
0.9745600000000002,0.06507097,0.8780379746835444,0.6724874
0.97458,0.06517505,0.8778481012658227,0.69906634
0.9763000000000001,0.061671156,0.8763924050632911,0.66775465
0.97672,0.060868498,0.8736708860759493,0.701281
0.9778600000000001,0.057773817,0.8800000000000001,0.7130096
0.9787600000000002,0.055527505,0.8779113924050633,0.8004505
0.9789900000000001,0.055624876,0.8786708860759497,0.73459536
0.9794400000000001,0.054621954,0.8753164556962024,0.68534255
0.9806200000000002,0.051751036,0.8750632911392404,0.76522285
0.9813400000000001,0.05046689,0.8770253164556961,0.78790593
0.9819700000000001,0.04795521,0.8756962025316455,0.8749882
0.9813500000000002,0.049304843,0.871392405063291,0.8032845
